id,region_id,name_en,name_mm,code,created_at,updated_at,deleted_at
272,13,Mong Ping,မိုင်းပြင်း,NULL,2021-07-28 13:00:24,2021-07-28 13:00:24,
273,13,Mong Ton,မိုင်းတုံ,NULL,2021-07-28 13:00:24,2021-07-28 13:00:24,
274,13,Tachileik,တာချီလိတ်,NULL,2021-07-28 13:00:24,2021-07-28 13:00:24,
275,13,Mong Hpayak,မိုင်းဖြတ်,NULL,2021-07-28 13:00:24,2021-07-28 13:00:24,
276,13,Mong Yawng,မိုင်းယောင်း,NULL,2021-07-28 13:00:24,2021-07-28 13:00:24,
277,14,Dawei,ထားဝယ်,NULL,2021-07-28 13:00:24,2021-07-28 13:00:24,
278,14,Launglon,လောင်းလုံ,NULL,2021-07-28 13:00:24,2021-07-28 13:00:24,
279,14,Thayetchaung,သရက်ချောင်း,NULL,2021-07-28 13:00:24,2021-07-28 13:00:24,
280,14,Yebyu,ရေဖြူ,NULL,2021-07-28 13:00:24,2021-07-28 13:00:24,
281,14,Myeik,မြိတ်,NULL,2021-07-28 13:00:24,2021-07-28 13:00:24,
282,14,Kyunsu,ကျွန်းစု,NULL,2021-07-28 13:00:24,2021-07-28 13:00:24,
283,14,Palaw,ပုလော,NULL,2021-07-28 13:00:24,2021-07-28 13:00:24,
284,14,Tanintharyi,တနင်္သာရီ,NULL,2021-07-28 13:00:24,2021-07-28 13:00:24,
285,14,Kawthaung,ကော့သောင်း,NULL,2021-07-28 13:00:24,2021-07-28 13:00:24,
286,14,Bokpyin,ဘုတ်ပြင်း,NULL,2021-07-28 13:00:24,2021-07-28 13:00:24,
287,15,Insein,အင်းစိန်,NULL,2021-07-28 13:00:24,2021-07-28 13:00:24,
288,15,Mingaladon,မင်္ဂလာဒုံ,NULL,2021-07-28 13:00:24,2021-07-28 13:00:24,
289,15,Hmawbi,မှော်ဘီ,NULL,2021-07-28 13:00:24,2021-07-28 13:00:24,
290,15,Hlegu,လှည်းကူး,NULL,2021-07-28 13:00:24,2021-07-28 13:00:24,
291,15,Taikkyi,တိုက်ကြီး,NULL,2021-07-28 13:00:24,2021-07-28 13:00:24,
292,15,Tantabin,ထန်းတပင်,NULL,2021-07-28 13:00:24,2021-07-28 13:00:24,
293,15,Shwepyitha,ရွှေပြည်သာ,NULL,2021-07-28 13:00:24,2021-07-28 13:00:24,
294,15,Hlaingthaya,လှိုင်သာယာ,NULL,2021-07-28 13:00:24,2021-07-28 13:00:24,
295,15,Thingangyun,သင်္ဃန်းကျွန်း,NULL,2021-07-28 13:00:24,2021-07-28 13:00:24,
296,15,Yankin,ရန်ကင်း,NULL,2021-07-28 13:00:24,2021-07-28 13:00:24,
297,15,South Okkalapa,တောင်ဥက္ကလာပ,NULL,2021-07-28 13:00:24,2021-07-28 13:00:24,
298,15,North Okkalapa,မြောက်ဥက္ကလာပ,NULL,2021-07-28 13:00:24,2021-07-28 13:00:24,
299,15,Thaketa,သာကေတ,NULL,2021-07-28 13:00:24,2021-07-28 13:00:24,
300,15,Dawbon,ဒေါပုံ,NULL,2021-07-28 13:00:24,2021-07-28 13:00:24,
301,15,Tamwe,တာမွေ,NULL,2021-07-28 13:00:24,2021-07-28 13:00:24,
302,15,Pazundaung,ပုဇွန်တောင်,NULL,2021-07-28 13:00:24,2021-07-28 13:00:24,
303,15,Botataung,ဗိုလ်တထောင်,NULL,2021-07-28 13:00:24,2021-07-28 13:00:24,
304,15,Mingala Taungnyunt,မင်္ဂလာတောင်ညွန့်,NULL,2021-07-28 13:00:24,2021-07-28 13:00:24,
305,15,North Dagon (မြောက်ပိုင်း),ဒဂုံမြို့သစ် (မြောက်ပိုင်း),NULL,2021-07-28 13:00:24,2021-07-28 13:00:24,
306,15,South Dagon (တောင်ပိုင်း),ဒဂုံမြို့သစ် (တောင်ပိုင်း),NULL,2021-07-28 13:00:24,2021-07-28 13:00:24,
307,15,East Dagon,ဒဂုံမြို့သစ် (အရှေ့ပိုင်း),NULL,2021-07-28 13:00:24,2021-07-28 13:00:24,
308,15,Dagon Seikkan,ဒဂုံမြို့သစ် (ဆိပ်ကမ်း),NULL,2021-07-28 13:00:24,2021-07-28 13:00:24,
309,15,Thanlyin,သန်လျင်,NULL,2021-07-28 13:00:24,2021-07-28 13:00:24,
310,15,Thongwa,သုံးခွ,NULL,2021-07-28 13:00:24,2021-07-28 13:00:24,
311,15,Kyauktan,ကျောက်တန်း,NULL,2021-07-28 13:00:24,2021-07-28 13:00:24,
312,15,Kayan,ခရမ်း,NULL,2021-07-28 13:00:24,2021-07-28 13:00:24,
313,15,Twante,တွံတေး,NULL,2021-07-28 13:00:24,2021-07-28 13:00:24,
314,15,Kungyangon,ကွမ်းခြံကုန်း,NULL,2021-07-28 13:00:24,2021-07-28 13:00:24,
315,15,Kawhmu,ကော့မှူး,NULL,2021-07-28 13:00:24,2021-07-28 13:00:24,
316,15,Dala,ဒလ,NULL,2021-07-28 13:00:24,2021-07-28 13:00:24,
317,15,Seikkyi Kanaungto,ဆိပ်ကြီးခနောင်တို,NULL,2021-07-28 13:00:24,2021-07-28 13:00:24,
318,15,Cocokyun,ကိုကိုးကျွန်း,NULL,2021-07-28 13:00:24,2021-07-28 13:00:24,
319,15,Kyauktada,ကျောက်တံတား,NULL,2021-07-28 13:00:24,2021-07-28 13:00:24,
320,15,Latha,လသာ,NULL,2021-07-28 13:00:24,2021-07-28 13:00:24,
321,15,Lanmadaw,လမ်းမတော်,NULL,2021-07-28 13:00:24,2021-07-28 13:00:24,
322,15,Pabedan,ပန်းဘဲတန်း,NULL,2021-07-28 13:00:24,2021-07-28 13:00:24,
323,15,Ahlon,အလုံ,NULL,2021-07-28 13:00:24,2021-07-28 13:00:24,
324,15,Kyimyindaing,ကြည့်မြင်တိုင်,NULL,2021-07-28 13:00:24,2021-07-28 13:00:24,
325,15,Sanchaung,စမ်းချောင်း,NULL,2021-07-28 13:00:24,2021-07-28 13:00:24,
326,15,Kamayut,ကမာရွတ်,NULL,2021-07-28 13:00:24,2021-07-28 13:00:24,
327,15,Hlaing,လှိုင်,NULL,2021-07-28 13:00:24,2021-07-28 13:00:24,
328,15,Mayangon,မရမ်းကုန်း,NULL,2021-07-28 13:00:24,2021-07-28 13:00:24,
329,15,Bahan,ဗဟန်း,NULL,2021-07-28 13:00:24,2021-07-28 13:00:24,
330,15,Dagon,ဒဂုံ,NULL,2021-07-28 13:00:24,2021-07-28 13:00:24,
331,15,Seikkan,ဆိပ်ကမ်း,NULL,2021-07-28 13:00:24,2021-07-28 13:00:24,
